newton_method,"100,000.00",3,1.00,"275,631.57",46.6
newton_method_mod,"1,000.00",7,1.00,"276,390.51",61.46
newton_method,"1,000.00",7,100.00,"276,624.73",65.43
bisection_mod,1000,1,"1,000,000.00","276,980.99",45.58
fixed_point,10,7,1,"277,478.00",2
newton_method_mod,100.00,5,100.00,"277,815.76",42.6
bisection_mod,1000,1,"10,000.00","277,864.90",46
bisection_mod,100000,1,1.00,"278,305.21",49.01
newton_method,"100,000.00",5,1.00,"278,401.59",68.08
steffenson,100.00,3,"10,000.00","281,026.09",40.92
newton_method_mod,"10,000.00",5,1.00,"281,376.71",59.29
newton_method_mod,100.00,7,"100,000,000.00","281,712.15",63.35
